date,route,day_of_week,month,price,promo_flag,bookings,revenue
2025-12-03,DXB-JFK,2,12,931.82,0,322,300044.6
2025-12-04,DXB-JFK,3,12,933.1,0,375,349912.75
2025-12-05,DXB-JFK,4,12,936.49,0,428,400816.82
2025-12-06,DXB-JFK,5,12,937.24,0,419,392701.74
2025-12-07,DXB-JFK,6,12,936.21,0,341,319248.89
2025-12-08,DXB-JFK,0,12,937.64,0,329,308484.06
2025-12-09,DXB-JFK,1,12,941.53,0,352,331417.42
2025-12-10,DXB-JFK,2,12,940.76,0,341,320800.29
2025-12-11,DXB-JFK,3,12,940.98,0,372,350045.42
2025-12-12,DXB-JFK,4,12,942.37,0,455,428778.63
2025-12-13,DXB-JFK,5,12,943.06,0,442,416830.66
2025-12-14,DXB-JFK,6,12,942.35,0,385,362805.01
2025-12-15,DXB-JFK,0,12,944.8,0,352,332571.04
2025-12-16,DXB-JFK,1,12,949.06,0,357,338813.36
2025-12-17,DXB-JFK,2,12,950.13,0,408,387651.51
2025-12-18,DXB-JFK,3,12,949.55,0,420,398809.86
2025-12-19,DXB-JFK,4,12,948.0,0,470,445561.44
2025-12-20,DXB-JFK,5,12,949.17,0,445,422381.21
2025-12-21,DXB-JFK,6,12,951.61,0,376,357805.45
2025-12-22,DXB-JFK,0,12,953.11,0,352,335494.05
2025-12-23,DXB-JFK,1,12,953.89,0,345,329092.54
2025-12-24,DXB-JFK,2,12,953.8,0,334,318567.94
2025-12-25,DXB-JFK,3,12,952.95,0,395,376414.63
2025-12-26,DXB-JFK,4,12,755.41,1,537,405656.18
2025-12-27,DXB-JFK,5,12,957.16,0,461,441249.43
2025-12-28,DXB-JFK,6,12,955.63,0,406,387987.35
2025-12-29,DXB-JFK,0,12,958.82,0,349,334626.61
2025-12-30,DXB-JFK,1,12,960.47,0,323,310233.4
2024-01-01,DXB-LHR,0,1,548.23,1,383,209972.84
2024-01-02,DXB-LHR,1,1,651.08,0,312,203136.75
2024-01-03,DXB-LHR,2,1,652.59,0,290,189251.82
2024-01-04,DXB-LHR,3,1,655.42,0,329,215632.71
2024-01-05,DXB-LHR,4,1,655.61,0,328,215039.68
2024-01-06,DXB-LHR,5,1,655.8,0,363,238054.99
2024-01-07,DXB-LHR,6,1,658.71,0,351,231206.78
2024-01-08,DXB-LHR,0,1,660.4,0,318,210007.46
2024-01-09,DXB-LHR,1,1,660.24,0,263,173642.38
2024-01-10,DXB-LHR,2,1,545.92,1,353,192708.78
2024-01-11,DXB-LHR,3,1,661.44,0,330,218273.94
2024-01-12,DXB-LHR,4,1,661.28,0,369,244011.28
2024-01-13,DXB-LHR,5,1,662.18,0,359,237722.37
2024-01-14,DXB-LHR,6,1,659.85,0,340,224348.36
2024-01-15,DXB-LHR,0,1,657.8,0,284,186814.91
2024-01-16,DXB-LHR,1,1,657.49,0,286,188043.07
2024-01-17,DXB-LHR,2,1,656.51,0,309,202861.95
2024-01-18,DXB-LHR,3,1,657.52,0,334,219611.38
2024-01-19,DXB-LHR,4,1,656.69,0,357,234439.39
2024-01-20,DXB-LHR,5,1,655.11,0,381,249596.82
2024-01-21,DXB-LHR,6,1,657.84,0,332,218403.8
2024-01-22,DXB-LHR,0,1,521.38,1,370,192911.49
2024-01-23,DXB-LHR,1,1,658.67,0,282,185745.55
2024-01-24,DXB-LHR,2,1,657.07,0,328,215518.05
2024-01-25,DXB-LHR,3,1,656.78,0,346,227246.56
2024-01-26,DXB-LHR,4,1,657.48,0,360,236692.35
2024-01-27,DXB-LHR,5,1,656.28,0,399,261856.42
2024-01-28,DXB-LHR,6,1,657.37,0,328,215618.61
2024-01-29,DXB-LHR,0,1,657.0,0,314,206298.11
2024-01-30,DXB-LHR,1,1,657.09,0,294,193184.24
2024-01-31,DXB-LHR,2,1,656.71,0,299,196356.91
2024-02-01,DXB-LHR,3,2,660.01,0,343,226385.07
2024-02-02,DXB-LHR,4,2,660.52,0,331,218631.34
2024-02-03,DXB-LHR,5,2,659.45,0,356,234765.26
2024-02-04,DXB-LHR,6,2,661.21,0,310,204974.32
2024-02-05,DXB-LHR,0,2,659.9,0,296,195329.12
2024-02-06,DXB-LHR,1,2,660.73,0,316,208789.76
2024-02-07,DXB-LHR,2,2,658.3,0,341,224481.8
2024-02-08,DXB-LHR,3,2,526.05,1,446,234616.17
2024-02-09,DXB-LHR,4,2,657.64,0,379,249244.37
2024-02-10,DXB-LHR,5,2,659.26,0,342,225465.94
2024-02-11,DXB-LHR,6,2,555.16,1,392,217621.13
2024-02-12,DXB-LHR,0,2,660.36,0,280,184901.2
2024-02-13,DXB-LHR,1,2,660.42,0,277,182935.74
2024-02-14,DXB-LHR,2,2,658.71,0,298,196294.54
2024-02-15,DXB-LHR,3,2,658.13,0,327,215209.03
2024-02-16,DXB-LHR,4,2,657.94,0,325,213831.74
2024-02-17,DXB-LHR,5,2,526.2,1,515,270993.22
2024-02-18,DXB-LHR,6,2,661.05,0,314,207568.51
2024-02-19,DXB-LHR,0,2,658.9,0,299,197011.0
2024-02-20,DXB-LHR,1,2,659.88,0,324,213801.78
2024-02-21,DXB-LHR,2,2,659.8,0,285,188042.66
2024-02-22,DXB-LHR,3,2,659.28,0,286,188552.93
2024-02-23,DXB-LHR,4,2,660.68,0,362,239167.66
2024-02-24,DXB-LHR,5,2,662.72,0,408,270389.49
2024-02-25,DXB-LHR,6,2,664.6,0,374,248561.53
2024-02-26,DXB-LHR,0,2,663.83,0,272,180561.48
2024-02-27,DXB-LHR,1,2,663.85,0,296,196498.97
2024-02-28,DXB-LHR,2,2,664.83,0,291,193464.2
2024-02-29,DXB-LHR,3,2,666.77,0,331,220699.98
2024-03-01,DXB-LHR,4,3,666.52,0,424,282606.59
2024-03-02,DXB-LHR,5,3,666.72,0,347,231352.1
2024-03-03,DXB-LHR,6,3,665.53,0,340,226281.33
2024-03-04,DXB-LHR,0,3,664.21,0,302,200591.08
2024-03-05,DXB-LHR,1,3,665.9,0,306,203763.94
2024-03-06,DXB-LHR,2,3,668.39,0,300,200518.46
2024-03-07,DXB-LHR,3,3,668.75,0,339,226706.19
2024-03-08,DXB-LHR,4,3,670.72,0,355,238104.08
2024-03-09,DXB-LHR,5,3,671.72,0,386,259282.52
2024-03-10,DXB-LHR,6,3,671.2,0,326,218812.66
2024-03-11,DXB-LHR,0,3,672.2,0,302,203004.37
2024-03-12,DXB-LHR,1,3,674.96,0,277,186963.31
2024-03-13,DXB-LHR,2,3,675.35,0,303,204631.78
2024-03-14,DXB-LHR,3,3,678.15,0,329,223109.75
2024-03-15,DXB-LHR,4,3,674.66,0,387,261092.92
2024-03-16,DXB-LHR,5,3,676.33,0,376,254300.89
2024-03-17,DXB-LHR,6,3,676.9,0,295,199685.7
2024-03-18,DXB-LHR,0,3,594.32,1,359,213359.77
2024-03-19,DXB-LHR,1,3,677.46,0,268,181558.65
2024-03-20,DXB-LHR,2,3,674.91,0,285,192348.25
2024-03-21,DXB-LHR,3,3,675.0,0,320,216001.19
2024-03-22,DXB-LHR,4,3,675.96,0,393,265653.72
2024-03-23,DXB-LHR,5,3,678.6,0,329,223260.05
2024-03-24,DXB-LHR,6,3,580.12,1,467,270913.77
2024-03-25,DXB-LHR,0,3,677.45,0,309,209330.87
2024-03-26,DXB-LHR,1,3,677.11,0,288,195006.64
2024-03-27,DXB-LHR,2,3,678.89,0,295,200272.37
2024-03-28,DXB-LHR,3,3,679.79,0,336,228409.25
2024-03-29,DXB-LHR,4,3,679.4,0,374,254095.13
2024-03-30,DXB-LHR,5,3,680.57,0,392,266783.26
2024-03-31,DXB-LHR,6,3,681.11,0,342,232940.66
2024-04-01,DXB-LHR,0,4,682.96,0,290,198058.63
2024-04-02,DXB-LHR,1,4,682.3,0,280,191043.83
2024-04-03,DXB-LHR,2,4,682.2,0,293,199883.56
2024-04-04,DXB-LHR,3,4,544.38,1,419,228093.37
2024-04-05,DXB-LHR,4,4,680.18,0,389,264590.26
2024-04-06,DXB-LHR,5,4,681.0,0,393,267634.49
2024-04-07,DXB-LHR,6,4,681.77,0,273,186123.52
2024-04-08,DXB-LHR,0,4,581.87,1,360,209472.87
2024-04-09,DXB-LHR,1,4,682.17,0,288,196464.56
2024-04-10,DXB-LHR,2,4,680.41,0,298,202762.62
2024-04-11,DXB-LHR,3,4,680.14,0,326,221726.63
2024-04-12,DXB-LHR,4,4,552.38,1,491,271219.39
2024-04-13,DXB-LHR,5,4,679.14,0,405,275051.91
2024-04-14,DXB-LHR,6,4,679.25,0,320,217360.31
2024-04-15,DXB-LHR,0,4,680.21,0,301,204742.0
2024-04-16,DXB-LHR,1,4,683.38,0,270,184512.8
2024-04-17,DXB-LHR,2,4,683.98,0,274,187411.78
2024-04-18,DXB-LHR,3,4,684.71,0,322,220476.42
2024-04-19,DXB-LHR,4,4,684.93,0,385,263699.07
2024-04-20,DXB-LHR,5,4,682.39,0,407,277731.05
2024-04-21,DXB-LHR,6,4,546.98,1,443,242312.04
2024-04-22,DXB-LHR,0,4,683.09,0,308,210391.23
2024-04-23,DXB-LHR,1,4,500.65,1,420,210274.46
2024-04-24,DXB-LHR,2,4,687.13,0,289,198581.21
2024-04-25,DXB-LHR,3,4,687.9,0,345,237324.73
2024-04-26,DXB-LHR,4,4,688.16,0,386,265627.92
2024-04-27,DXB-LHR,5,4,686.71,0,404,277430.06
2024-04-28,DXB-LHR,6,4,688.72,0,362,249318.23
2024-04-29,DXB-LHR,0,4,690.15,0,308,212566.39
2024-04-30,DXB-LHR,1,4,691.63,0,295,204031.36
2024-05-01,DXB-LHR,2,5,690.56,0,323,223050.37
2024-05-02,DXB-LHR,3,5,692.95,0,337,233524.0
2024-05-03,DXB-LHR,4,5,691.13,0,352,243277.72
2024-05-04,DXB-LHR,5,5,692.29,0,385,266531.42
2024-05-05,DXB-LHR,6,5,695.85,0,324,225455.55
2024-05-06,DXB-LHR,0,5,694.64,0,286,198665.93
2024-05-07,DXB-LHR,1,5,694.05,0,290,201275.73
2024-05-08,DXB-LHR,2,5,694.47,0,292,202784.46
2024-05-09,DXB-LHR,3,5,693.97,0,337,233868.49
2024-05-10,DXB-LHR,4,5,691.9,0,335,231787.0
2024-05-11,DXB-LHR,5,5,692.26,0,401,277594.68
2024-05-12,DXB-LHR,6,5,690.91,0,348,240436.79
2024-05-13,DXB-LHR,0,5,691.86,0,290,200640.67
2024-05-14,DXB-LHR,1,5,690.72,0,312,215506.16
2024-05-15,DXB-LHR,2,5,693.29,0,331,229477.46
2024-05-16,DXB-LHR,3,5,565.24,1,397,224399.58
2024-05-17,DXB-LHR,4,5,572.09,1,454,259731.09
2024-05-18,DXB-LHR,5,5,693.53,0,385,267009.03
2024-05-19,DXB-LHR,6,5,691.9,0,335,231787.45
2024-05-20,DXB-LHR,0,5,692.46,0,327,226434.13
2024-05-21,DXB-LHR,1,5,694.63,0,302,209778.48
2024-05-22,DXB-LHR,2,5,692.43,0,316,218806.7
2024-05-23,DXB-LHR,3,5,692.91,0,316,218958.23
2024-05-24,DXB-LHR,4,5,693.49,0,410,284332.53
2024-05-25,DXB-LHR,5,5,694.86,0,382,265436.86
2024-05-26,DXB-LHR,6,5,693.2,0,364,252323.13
2024-05-27,DXB-LHR,0,5,691.4,0,326,225396.55
2024-05-28,DXB-LHR,1,5,692.36,0,340,235404.04
2024-05-29,DXB-LHR,2,5,692.99,0,303,209975.22
2024-05-30,DXB-LHR,3,5,693.54,0,302,209447.93
2024-05-31,DXB-LHR,4,5,694.22,0,409,283937.83
2024-06-01,DXB-LHR,5,6,693.37,0,470,325883.36
2024-06-02,DXB-LHR,6,6,693.88,0,400,277550.91
2024-06-03,DXB-LHR,0,6,694.47,0,331,229870.44
2024-06-04,DXB-LHR,1,6,693.55,0,312,216388.38
2024-06-05,DXB-LHR,2,6,696.5,0,352,245167.38
2024-06-06,DXB-LHR,3,6,697.35,0,354,246862.5
2024-06-07,DXB-LHR,4,6,695.7,0,426,296369.52
2024-06-08,DXB-LHR,5,6,696.82,0,446,310782.58
2024-06-09,DXB-LHR,6,6,695.49,0,405,281673.26
2024-06-10,DXB-LHR,0,6,696.8,0,389,271053.4
2024-06-11,DXB-LHR,1,6,698.65,0,335,234049.12
2024-06-12,DXB-LHR,2,6,697.54,0,333,232280.65
2024-06-13,DXB-LHR,3,6,491.89,1,564,277424.88
2024-06-14,DXB-LHR,4,6,699.82,0,377,263833.4
2024-06-15,DXB-LHR,5,6,701.16,0,422,295889.35
2024-06-16,DXB-LHR,6,6,704.1,0,375,264038.82
2024-06-17,DXB-LHR,0,6,703.83,0,327,230152.32
2024-06-18,DXB-LHR,1,6,702.79,0,335,235434.3
2024-06-19,DXB-LHR,2,6,701.54,0,331,232209.76
2024-06-20,DXB-LHR,3,6,700.4,0,418,292766.06
2024-06-21,DXB-LHR,4,6,700.36,0,430,301153.98
2024-06-22,DXB-LHR,5,6,700.94,0,449,314722.87
2024-06-23,DXB-LHR,6,6,701.42,0,386,270749.8
2024-06-24,DXB-LHR,0,6,702.73,0,348,244549.4
2024-06-25,DXB-LHR,1,6,702.81,0,355,249496.2
2024-06-26,DXB-LHR,2,6,705.04,0,334,235483.55
2024-06-27,DXB-LHR,3,6,704.69,0,379,267078.7
2024-06-28,DXB-LHR,4,6,708.82,0,423,299830.21
2024-06-29,DXB-LHR,5,6,709.8,0,413,293146.38
2024-06-30,DXB-LHR,6,6,708.55,0,375,265705.45
2024-07-01,DXB-LHR,0,7,706.97,0,337,238249.93
2024-07-02,DXB-LHR,1,7,707.72,0,357,252657.41
2024-07-03,DXB-LHR,2,7,707.41,0,361,255375.44
2024-07-04,DXB-LHR,3,7,708.5,0,401,284108.59
2024-07-05,DXB-LHR,4,7,709.22,0,456,323405.96
2024-07-06,DXB-LHR,5,7,709.12,0,450,319105.51
2024-07-07,DXB-LHR,6,7,707.86,0,407,288098.07
2024-07-08,DXB-LHR,0,7,705.59,0,348,245543.71
2024-07-09,DXB-LHR,1,7,704.91,0,348,245309.05
2024-07-10,DXB-LHR,2,7,706.19,0,345,243634.38
2024-07-11,DXB-LHR,3,7,706.49,0,341,240914.52
2024-07-12,DXB-LHR,4,7,704.61,0,435,306504.27
2024-07-13,DXB-LHR,5,7,704.84,0,496,349602.97
2024-07-14,DXB-LHR,6,7,705.4,0,421,296971.54
2024-07-15,DXB-LHR,0,7,704.04,0,371,261198.17
2024-07-16,DXB-LHR,1,7,704.23,0,368,259157.63
2024-07-17,DXB-LHR,2,7,704.28,0,359,252836.3
2024-07-18,DXB-LHR,3,7,499.68,1,588,293812.65
2024-07-19,DXB-LHR,4,7,703.01,0,421,295965.91
2024-07-20,DXB-LHR,5,7,703.79,0,446,313892.12
2024-07-21,DXB-LHR,6,7,705.36,0,411,289902.95
2024-07-22,DXB-LHR,0,7,706.88,0,371,262251.59
2024-07-23,DXB-LHR,1,7,704.74,0,336,236793.84
2024-07-24,DXB-LHR,2,7,703.26,0,345,242626.35
2024-07-25,DXB-LHR,3,7,703.96,0,394,277360.57
2024-07-26,DXB-LHR,4,7,704.65,0,446,314274.15
2024-07-27,DXB-LHR,5,7,705.34,0,409,288483.12
2024-07-28,DXB-LHR,6,7,711.03,0,334,237482.99
2024-07-29,DXB-LHR,0,7,711.79,0,327,232754.98
2024-07-30,DXB-LHR,1,7,713.39,0,305,217585.02
2024-07-31,DXB-LHR,2,7,714.72,0,332,237287.47
2024-08-01,DXB-LHR,3,8,715.59,0,378,270493.31
2024-08-02,DXB-LHR,4,8,715.01,0,406,290292.36
2024-08-03,DXB-LHR,5,8,716.03,0,471,337249.09
2024-08-04,DXB-LHR,6,8,714.75,0,386,275892.61
2024-08-05,DXB-LHR,0,8,714.27,0,337,240708.05
2024-08-06,DXB-LHR,1,8,713.41,0,336,239705.59
2024-08-07,DXB-LHR,2,8,713.4,0,314,224007.06
2024-08-08,DXB-LHR,3,8,716.73,0,397,284542.55
2024-08-09,DXB-LHR,4,8,713.79,0,408,291225.59
2024-08-10,DXB-LHR,5,8,714.67,0,443,316599.03
2024-08-11,DXB-LHR,6,8,499.52,1,515,257252.68
2024-08-12,DXB-LHR,0,8,711.24,0,296,210525.95
2024-08-13,DXB-LHR,1,8,712.71,0,333,237332.31
2024-08-14,DXB-LHR,2,8,712.64,0,338,240872.88
2024-08-15,DXB-LHR,3,8,710.86,0,349,248088.87
2024-08-16,DXB-LHR,4,8,709.61,0,382,271071.18
2024-08-17,DXB-LHR,5,8,710.45,0,447,317572.3
2024-08-18,DXB-LHR,6,8,709.18,0,340,241119.67
2024-08-19,DXB-LHR,0,8,709.31,0,352,249678.68
2024-08-20,DXB-LHR,1,8,578.72,1,369,213548.85
2024-08-21,DXB-LHR,2,8,708.02,0,338,239311.17
2024-08-22,DXB-LHR,3,8,711.04,0,354,251707.7
2024-08-23,DXB-LHR,4,8,711.79,0,408,290409.08
2024-08-24,DXB-LHR,5,8,708.54,0,398,281999.9
2024-08-25,DXB-LHR,6,8,708.61,0,356,252265.59
2024-08-26,DXB-LHR,0,8,707.4,0,315,222832.08
2024-08-27,DXB-LHR,1,8,708.46,0,288,204037.29
2024-08-28,DXB-LHR,2,8,707.05,0,334,236154.93
2024-08-29,DXB-LHR,3,8,706.65,0,346,244501.29
2024-08-30,DXB-LHR,4,8,707.18,0,384,271555.99
2024-08-31,DXB-LHR,5,8,708.24,0,380,269131.22
2024-09-01,DXB-LHR,6,9,706.2,0,300,211859.98
2024-09-02,DXB-LHR,0,9,705.45,0,306,215869.07
2024-09-03,DXB-LHR,1,9,704.49,0,347,244459.52
2024-09-04,DXB-LHR,2,9,703.26,0,331,232779.91
2024-09-05,DXB-LHR,3,9,705.66,0,351,247684.91
2024-09-06,DXB-LHR,4,9,706.0,0,378,266869.05
2024-09-07,DXB-LHR,5,9,703.85,0,402,282946.81
2024-09-08,DXB-LHR,6,9,545.11,1,479,261107.41
2024-09-09,DXB-LHR,0,9,707.87,0,283,200326.85
2024-09-10,DXB-LHR,1,9,709.14,0,316,224088.88
2024-09-11,DXB-LHR,2,9,533.32,1,441,235194.74
2024-09-12,DXB-LHR,3,9,705.57,0,362,255417.86
2024-09-13,DXB-LHR,4,9,707.19,0,388,274388.78
2024-09-14,DXB-LHR,5,9,705.84,0,395,278804.94
2024-09-15,DXB-LHR,6,9,520.51,1,502,261293.78
2024-09-16,DXB-LHR,0,9,707.07,0,312,220605.84
2024-09-17,DXB-LHR,1,9,705.38,0,289,203854.09
2024-09-18,DXB-LHR,2,9,704.98,0,298,210084.73
2024-09-19,DXB-LHR,3,9,699.81,0,349,244233.98
2024-09-20,DXB-LHR,4,9,697.96,0,416,290351.77
2024-09-21,DXB-LHR,5,9,697.27,0,367,255896.33
2024-09-22,DXB-LHR,6,9,541.42,1,418,226311.5
2024-09-23,DXB-LHR,0,9,543.17,1,404,219442.02
2024-09-24,DXB-LHR,1,9,694.72,0,299,207722.56
2024-09-25,DXB-LHR,2,9,693.73,0,315,218525.84
2024-09-26,DXB-LHR,3,9,693.59,0,353,244838.67
2024-09-27,DXB-LHR,4,9,695.42,0,375,260781.51
2024-09-28,DXB-LHR,5,9,692.92,0,433,300035.04
2024-09-29,DXB-LHR,6,9,694.32,0,313,217322.41
2024-09-30,DXB-LHR,0,9,693.99,0,289,200562.3
2024-10-01,DXB-LHR,1,10,692.16,0,296,204880.11
2024-10-02,DXB-LHR,2,10,692.5,0,280,193899.96
2024-10-03,DXB-LHR,3,10,692.44,0,343,237506.66
2024-10-04,DXB-LHR,4,10,691.18,0,419,289602.88
2024-10-05,DXB-LHR,5,10,690.92,0,398,274984.22
2024-10-06,DXB-LHR,6,10,689.97,0,353,243558.67
2024-10-07,DXB-LHR,0,10,689.77,0,282,194513.92
2024-10-08,DXB-LHR,1,10,690.38,0,287,198139.94
2024-10-09,DXB-LHR,2,10,692.38,0,303,209792.07
2024-10-10,DXB-LHR,3,10,690.14,0,341,235339.14
2024-10-11,DXB-LHR,4,10,692.96,0,408,282726.96
2024-10-12,DXB-LHR,5,10,689.64,0,411,283442.67
2024-10-13,DXB-LHR,6,10,689.02,0,325,223932.19
2024-10-14,DXB-LHR,0,10,689.51,0,309,213058.53
2024-10-15,DXB-LHR,1,10,689.53,0,307,211686.75
2024-10-16,DXB-LHR,2,10,688.2,0,334,229858.26
2024-10-17,DXB-LHR,3,10,687.48,0,382,262618.22
2024-10-18,DXB-LHR,4,10,686.34,0,360,247080.89
2024-10-19,DXB-LHR,5,10,685.04,0,381,261000.94
2024-10-20,DXB-LHR,6,10,685.9,0,324,222232.69
2024-10-21,DXB-LHR,0,10,686.02,0,302,207178.99
2024-10-22,DXB-LHR,1,10,684.57,0,309,211530.62
2024-10-23,DXB-LHR,2,10,685.49,0,332,227583.69
2024-10-24,DXB-LHR,3,10,555.9,1,439,244041.38
2024-10-25,DXB-LHR,4,10,686.32,0,376,258057.02
2024-10-26,DXB-LHR,5,10,686.84,0,404,277481.92
2024-10-27,DXB-LHR,6,10,685.16,0,333,228158.39
2024-10-28,DXB-LHR,0,10,683.88,0,347,237308.02
2024-10-29,DXB-LHR,1,10,684.57,0,272,186202.43
2024-10-30,DXB-LHR,2,10,685.04,0,318,217843.58
2024-10-31,DXB-LHR,3,10,684.57,0,394,269719.84
2024-11-01,DXB-LHR,4,11,684.3,0,386,264139.15
2024-11-02,DXB-LHR,5,11,685.77,0,397,272249.28
2024-11-03,DXB-LHR,6,11,684.43,0,345,236127.74
2024-11-04,DXB-LHR,0,11,684.8,0,305,208862.64
2024-11-05,DXB-LHR,1,11,684.04,0,327,223679.91
2024-11-06,DXB-LHR,2,11,683.25,0,275,187894.21
2024-11-07,DXB-LHR,3,11,549.37,1,491,269742.24
2024-11-08,DXB-LHR,4,11,685.21,0,354,242565.89
2024-11-09,DXB-LHR,5,11,685.97,0,397,272329.82
2024-11-10,DXB-LHR,6,11,687.46,0,343,235798.76
2024-11-11,DXB-LHR,0,11,687.02,0,320,219846.91
2024-11-12,DXB-LHR,1,11,687.57,0,274,188394.85
2024-11-13,DXB-LHR,2,11,686.63,0,326,223842.27
2024-11-14,DXB-LHR,3,11,686.64,0,398,273283.73
2024-11-15,DXB-LHR,4,11,685.97,0,358,245576.81
2024-11-16,DXB-LHR,5,11,685.63,0,413,283166.66
2024-11-17,DXB-LHR,6,11,686.04,0,344,235998.98
2024-11-18,DXB-LHR,0,11,548.4,1,413,226489.42
2024-11-19,DXB-LHR,1,11,686.98,0,308,211590.84
2024-11-20,DXB-LHR,2,11,684.99,0,311,213030.49
2024-11-21,DXB-LHR,3,11,682.67,0,375,256002.58
2024-11-22,DXB-LHR,4,11,683.92,0,443,302975.74
2024-11-23,DXB-LHR,5,11,684.61,0,414,283429.04
2024-11-24,DXB-LHR,6,11,510.19,1,531,270912.77
2024-11-25,DXB-LHR,0,11,522.17,1,403,210436.51
2024-11-26,DXB-LHR,1,11,684.98,0,300,205493.24
2024-11-27,DXB-LHR,2,11,683.13,0,345,235679.87
2024-11-28,DXB-LHR,3,11,682.74,0,411,280606.37
2024-11-29,DXB-LHR,4,11,681.22,0,425,289518.48
2024-11-30,DXB-LHR,5,11,682.18,0,429,292653.57
2024-12-01,DXB-LHR,6,12,681.45,0,385,262357.29
2024-12-02,DXB-LHR,0,12,679.7,0,315,214105.39
2024-12-03,DXB-LHR,1,12,566.78,1,425,240879.52
2024-12-04,DXB-LHR,2,12,678.81,0,372,252518.53
2024-12-05,DXB-LHR,3,12,677.45,0,388,262852.01
2024-12-06,DXB-LHR,4,12,675.7,0,428,289201.68
2024-12-07,DXB-LHR,5,12,675.55,0,470,317510.18
2024-12-08,DXB-LHR,6,12,675.4,0,397,268134.94
2024-12-09,DXB-LHR,0,12,674.12,0,359,242010.16
2024-12-10,DXB-LHR,1,12,672.9,0,400,269158.3
2024-12-11,DXB-LHR,2,12,672.72,0,368,247561.66
2024-12-12,DXB-LHR,3,12,670.03,0,412,276050.98
2024-12-13,DXB-LHR,4,12,570.58,1,532,303546.77
2024-12-14,DXB-LHR,5,12,665.79,0,511,340217.73
2024-12-15,DXB-LHR,6,12,664.94,0,426,283265.07
2024-12-16,DXB-LHR,0,12,664.88,0,364,242016.44
2024-12-17,DXB-LHR,1,12,666.56,0,399,265959.38
2024-12-18,DXB-LHR,2,12,584.62,1,485,283541.6
2024-12-19,DXB-LHR,3,12,506.92,1,564,285905.32
2024-12-20,DXB-LHR,4,12,665.99,0,422,281048.49
2024-12-21,DXB-LHR,5,12,663.96,0,528,350568.61
2024-12-22,DXB-LHR,6,12,663.39,0,418,277299.08
2024-12-23,DXB-LHR,0,12,662.43,0,400,264971.26
2024-12-24,DXB-LHR,1,12,662.38,0,329,217922.26
2024-12-25,DXB-LHR,2,12,660.6,0,410,270846.66
2024-12-26,DXB-LHR,3,12,660.84,0,402,265659.57
2024-12-27,DXB-LHR,4,12,662.61,0,492,326002.77
2024-12-28,DXB-LHR,5,12,661.91,0,491,324996.32
2024-12-29,DXB-LHR,6,12,661.97,0,403,266774.64
2024-12-30,DXB-LHR,0,12,559.35,1,437,244436.16
2024-12-31,DXB-LHR,1,12,661.33,0,377,249320.74
2025-01-01,DXB-LHR,2,1,526.58,1,430,226429.83
2025-01-02,DXB-LHR,3,1,660.6,0,386,254993.32
2025-01-03,DXB-LHR,4,1,660.21,0,457,301716.43
2025-01-04,DXB-LHR,5,1,658.51,0,387,254843.82
2025-01-05,DXB-LHR,6,1,658.01,0,411,270441.01
2025-01-06,DXB-LHR,0,1,658.21,0,330,217210.44
2025-01-07,DXB-LHR,1,1,659.85,0,303,199934.27
2025-01-08,DXB-LHR,2,1,660.75,0,307,202849.23
2025-01-09,DXB-LHR,3,1,663.44,0,367,243480.66
2025-01-10,DXB-LHR,4,1,661.74,0,431,285211.0
2025-01-11,DXB-LHR,5,1,662.51,0,422,279578.93
2025-01-12,DXB-LHR,6,1,662.24,0,406,268870.52
2025-01-13,DXB-LHR,0,1,664.99,0,297,197500.76
2025-01-14,DXB-LHR,1,1,663.23,0,319,211570.89
2025-01-15,DXB-LHR,2,1,661.43,0,309,204382.03
2025-01-16,DXB-LHR,3,1,659.99,0,383,252776.17
2025-01-17,DXB-LHR,4,1,656.26,0,435,285474.35
2025-01-18,DXB-LHR,5,1,566.71,1,494,279953.12
2025-01-19,DXB-LHR,6,1,653.25,0,320,209041.14
2025-01-20,DXB-LHR,0,1,652.94,0,336,219387.36
2025-01-21,DXB-LHR,1,1,652.91,0,334,218072.24
2025-01-22,DXB-LHR,2,1,655.19,0,347,227349.26
2025-01-23,DXB-LHR,3,1,656.07,0,406,266364.92
2025-01-24,DXB-LHR,4,1,654.67,0,388,254010.68
2025-01-25,DXB-LHR,5,1,652.78,0,452,295056.72
2025-01-26,DXB-LHR,6,1,652.98,0,407,265762.86
2025-01-27,DXB-LHR,0,1,650.46,0,299,194488.12
2025-01-28,DXB-LHR,1,1,652.67,0,332,216687.09
2025-01-29,DXB-LHR,2,1,653.9,0,330,215788.51
2025-01-30,DXB-LHR,3,1,652.66,0,379,247360.0
2025-01-31,DXB-LHR,4,1,649.56,0,428,278011.67
2025-02-01,DXB-LHR,5,2,651.06,0,424,276047.85
2025-02-02,DXB-LHR,6,2,650.35,0,367,238678.7
2025-02-03,DXB-LHR,0,2,651.67,0,335,218310.93
2025-02-04,DXB-LHR,1,2,648.75,0,308,199815.19
2025-02-05,DXB-LHR,2,2,647.32,0,322,208437.12
2025-02-06,DXB-LHR,3,2,550.01,1,479,263453.0
2025-02-07,DXB-LHR,4,2,530.36,1,489,259346.29
2025-02-08,DXB-LHR,5,2,645.14,0,460,296762.14
2025-02-09,DXB-LHR,6,2,645.54,0,397,256280.13
2025-02-10,DXB-LHR,0,2,643.41,0,305,196241.27
2025-02-11,DXB-LHR,1,2,642.68,0,320,205656.02
